source,target,relationship,weight
bmwsmall,bmwsmallgrille,has_element,
bmwsmallgrille,bmwsmallgrille225,has_description,
bmwsmall,bmwsmallhood,has_element,
bmwsmallhood,bmwsmallhood42,has_description,
bmwsmall,bmwsmallheadlights,has_element,
bmwsmallheadlights,bmwsmallheadlights157,has_description,
bmwsmall,bmwsmallheadlights,has_element,
bmwsmallheadlights,bmwsmallheadlights158,has_description,
bmwsmall,bmwsmallbumper,has_element,
bmwsmallbumper,bmwsmallbumper123,has_description,
bmwsmall,bmwsmallwheel,has_element,
bmwsmallwheel,bmwsmallwheel60,has_description,
bmwsmall,bmwsmalldoors,has_element,
bmwsmalldoors,bmwsmalldoors46,has_description,
bmwsmall,bmwsmallroof,has_element,
bmwsmallroof,bmwsmallroof71,has_description,
bmwmedium,bmwmediumhood,has_element,
bmwmediumhood,bmwmediumhood43,has_description,
bmwmedium,bmwmediumhood,has_element,
bmwmediumhood,bmwmediumhood44,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper124,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper125,has_description,
bmwmedium,bmwmediumroof,has_element,
bmwmediumroof,bmwmediumroof72,has_description,
bmwmedium,bmwmediumroof,has_element,
bmwmediumroof,bmwmediumroof73,has_description,
bmwmedium,bmwmediumspoiler,has_element,
bmwmediumspoiler,bmwmediumspoiler38,has_description,
bmwmedium,bmwmediumwindshield,has_element,
bmwmediumwindshield,bmwmediumwindshield46,has_description,
bmwmedium,bmwmediumgrille,has_element,
bmwmediumgrille,bmwmediumgrille226,has_description,
bmwmedium,bmwmediumhood,has_element,
bmwmediumhood,bmwmediumhood45,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights159,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper126,has_description,
bmwmedium,bmwmediumwheel,has_element,
bmwmediumwheel,bmwmediumwheel61,has_description,
bmwmedium,bmwmediumdoors,has_element,
bmwmediumdoors,bmwmediumdoors47,has_description,
bmwmedium,bmwmediumroof,has_element,
bmwmediumroof,bmwmediumroof74,has_description,
bmwmedium,bmwmediumdiffusor,has_element,
bmwmediumdiffusor,bmwmediumdiffusor27,has_description,
bmwmedium,bmwmediumspoiler,has_element,
bmwmediumspoiler,bmwmediumspoiler39,has_description,
bmwmedium,bmwmediumexhaust,has_element,
bmwmediumexhaust,bmwmediumexhaust71,has_description,
bmwlarge,bmwlargegrille,has_element,
bmwlargegrille,bmwlargegrille227,has_description,
bmwlarge,bmwlargegrille,has_element,
bmwlargegrille,bmwlargegrille228,has_description,
bmwlarge,bmwlargegrille,has_element,
bmwlargegrille,bmwlargegrille229,has_description,
bmwlarge,bmwlargebumper,has_element,
bmwlargebumper,bmwlargebumper127,has_description,
bmwlarge,bmwlargebumper,has_element,
bmwlargebumper,bmwlargebumper128,has_description,
bmwlarge,bmwlargebumper,has_element,
bmwlargebumper,bmwlargebumper129,has_description,
bmwlarge,bmwlargeroof,has_element,
bmwlargeroof,bmwlargeroof75,has_description,
bmwlarge,bmwlargeroof,has_element,
bmwlargeroof,bmwlargeroof76,has_description,
bmwlarge,bmwlargediffusor,has_element,
bmwlargediffusor,bmwlargediffusor28,has_description,
bmwlarge,bmwlargespoiler,has_element,
bmwlargespoiler,bmwlargespoiler40,has_description,
bmwlarge,bmwlargeexhaust,has_element,
bmwlargeexhaust,bmwlargeexhaust72,has_description,
bmwmedium,bmwmediumwindshield,has_element,
bmwmediumwindshield,bmwmediumwindshield47,has_description,
bmwmedium,bmwmediumhood,has_element,
bmwmediumhood,bmwmediumhood46,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights160,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights161,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights162,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights163,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper130,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper131,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper132,has_description,
bmwmedium,bmwmediumwheel,has_element,
bmwmediumwheel,bmwmediumwheel62,has_description,
bmwmedium,bmwmediumdoors,has_element,
bmwmediumdoors,bmwmediumdoors48,has_description,
bmwmedium,bmwmediumroof,has_element,
bmwmediumroof,bmwmediumroof77,has_description,
bmwmedium,bmwmediumroof,has_element,
bmwmediumroof,bmwmediumroof78,has_description,
bmwmedium,bmwmediumgrille,has_element,
bmwmediumgrille,bmwmediumgrille230,has_description,
bmwmedium,bmwmediumgrille,has_element,
bmwmediumgrille,bmwmediumgrille231,has_description,
bmwmedium,bmwmediumgrille,has_element,
bmwmediumgrille,bmwmediumgrille232,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights164,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights165,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper133,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper134,has_description,
bmwmedium,bmwmediumdoors,has_element,
bmwmediumdoors,bmwmediumdoors49,has_description,
bmwmedium,bmwmediumroof,has_element,
bmwmediumroof,bmwmediumroof79,has_description,
bmwmedium,bmwmediumhood,has_element,
bmwmediumhood,bmwmediumhood47,has_description,
bmwmedium,bmwmediumwheel,has_element,
bmwmediumwheel,bmwmediumwheel63,has_description,
bmwmedium,bmwmediumdoors,has_element,
bmwmediumdoors,bmwmediumdoors50,has_description,
bmwmedium,bmwmediumdoors,has_element,
bmwmediumdoors,bmwmediumdoors51,has_description,
bmwmedium,bmwmediumspoiler,has_element,
bmwmediumspoiler,bmwmediumspoiler41,has_description,
bmwmedium,bmwmediumspoiler,has_element,
bmwmediumspoiler,bmwmediumspoiler42,has_description,
bmwmedium,bmwmediumspoiler,has_element,
bmwmediumspoiler,bmwmediumspoiler43,has_description,
bmwlarge,bmwlargewindshield,has_element,
bmwlargewindshield,bmwlargewindshield48,has_description,
bmwlarge,bmwlargegrille,has_element,
bmwlargegrille,bmwlargegrille233,has_description,
bmwlarge,bmwlargegrille,has_element,
bmwlargegrille,bmwlargegrille234,has_description,
bmwlarge,bmwlargegrille,has_element,
bmwlargegrille,bmwlargegrille235,has_description,
bmwlarge,bmwlargedoors,has_element,
bmwlargedoors,bmwlargedoors52,has_description,
bmwlarge,bmwlargedoors,has_element,
bmwlargedoors,bmwlargedoors53,has_description,
bmwlarge,bmwlargeroof,has_element,
bmwlargeroof,bmwlargeroof80,has_description,
bmwlarge,bmwlargeexhaust,has_element,
bmwlargeexhaust,bmwlargeexhaust73,has_description,
bmwlarge,bmwlargewindshield,has_element,
bmwlargewindshield,bmwlargewindshield49,has_description,
bmwlarge,bmwlargegrille,has_element,
bmwlargegrille,bmwlargegrille236,has_description,
bmwlarge,bmwlargegrille,has_element,
bmwlargegrille,bmwlargegrille237,has_description,
bmwlarge,bmwlargeheadlights,has_element,
bmwlargeheadlights,bmwlargeheadlights166,has_description,
bmwlarge,bmwlargeheadlights,has_element,
bmwlargeheadlights,bmwlargeheadlights167,has_description,
bmwlarge,bmwlargebumper,has_element,
bmwlargebumper,bmwlargebumper135,has_description,
bmwlarge,bmwlargebumper,has_element,
bmwlargebumper,bmwlargebumper136,has_description,
bmwlarge,bmwlargebumper,has_element,
bmwlargebumper,bmwlargebumper137,has_description,
bmwlarge,bmwlargewheel,has_element,
bmwlargewheel,bmwlargewheel64,has_description,
bmwlarge,bmwlargedoors,has_element,
bmwlargedoors,bmwlargedoors54,has_description,
bmwlarge,bmwlargeroof,has_element,
bmwlargeroof,bmwlargeroof81,has_description,
bmwlarge,bmwlargespoiler,has_element,
bmwlargespoiler,bmwlargespoiler44,has_description,
bmwmedium,bmwmediumwindshield,has_element,
bmwmediumwindshield,bmwmediumwindshield50,has_description,
bmwmedium,bmwmediumgrille,has_element,
bmwmediumgrille,bmwmediumgrille238,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper138,has_description,
bmwmedium,bmwmediumwheel,has_element,
bmwmediumwheel,bmwmediumwheel65,has_description,
bmwmedium,bmwmediumdoors,has_element,
bmwmediumdoors,bmwmediumdoors55,has_description,
bmwmedium,bmwmediumdoors,has_element,
bmwmediumdoors,bmwmediumdoors56,has_description,
bmwmedium,bmwmediumexhaust,has_element,
bmwmediumexhaust,bmwmediumexhaust74,has_description,
bmwlarge,bmwlargegrille,has_element,
bmwlargegrille,bmwlargegrille239,has_description,
bmwlarge,bmwlargegrille,has_element,
bmwlargegrille,bmwlargegrille240,has_description,
bmwlarge,bmwlargeheadlights,has_element,
bmwlargeheadlights,bmwlargeheadlights168,has_description,
bmwlarge,bmwlargeheadlights,has_element,
bmwlargeheadlights,bmwlargeheadlights169,has_description,
bmwlarge,bmwlargeheadlights,has_element,
bmwlargeheadlights,bmwlargeheadlights170,has_description,
bmwlarge,bmwlargebumper,has_element,
bmwlargebumper,bmwlargebumper139,has_description,
bmwlarge,bmwlargediffusor,has_element,
bmwlargediffusor,bmwlargediffusor29,has_description,
bmwlarge,bmwlargeexhaust,has_element,
bmwlargeexhaust,bmwlargeexhaust75,has_description,
bmwlarge,bmwlargeexhaust,has_element,
bmwlargeexhaust,bmwlargeexhaust76,has_description,
bmwmedium,bmwmediumgrille,has_element,
bmwmediumgrille,bmwmediumgrille241,has_description,
bmwmedium,bmwmediumgrille,has_element,
bmwmediumgrille,bmwmediumgrille242,has_description,
bmwmedium,bmwmediumhood,has_element,
bmwmediumhood,bmwmediumhood48,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights171,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights172,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper140,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper141,has_description,
bmwmedium,bmwmediumdoors,has_element,
bmwmediumdoors,bmwmediumdoors57,has_description,
bmwmedium,bmwmediumroof,has_element,
bmwmediumroof,bmwmediumroof82,has_description,
bmwmedium,bmwmediumroof,has_element,
bmwmediumroof,bmwmediumroof83,has_description,
bmwmedium,bmwmediumexhaust,has_element,
bmwmediumexhaust,bmwmediumexhaust77,has_description,
bmwmedium,bmwmediumwindshield,has_element,
bmwmediumwindshield,bmwmediumwindshield51,has_description,
bmwmedium,bmwmediumgrille,has_element,
bmwmediumgrille,bmwmediumgrille243,has_description,
bmwmedium,bmwmediumgrille,has_element,
bmwmediumgrille,bmwmediumgrille244,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights173,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights174,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper142,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper143,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper144,has_description,
bmwmedium,bmwmediumwheel,has_element,
bmwmediumwheel,bmwmediumwheel66,has_description,
bmwmedium,bmwmediumdoors,has_element,
bmwmediumdoors,bmwmediumdoors58,has_description,
bmwmedium,bmwmediumexhaust,has_element,
bmwmediumexhaust,bmwmediumexhaust78,has_description,
bmwmedium,bmwmediumgrille,has_element,
bmwmediumgrille,bmwmediumgrille245,has_description,
bmwmedium,bmwmediumgrille,has_element,
bmwmediumgrille,bmwmediumgrille246,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights175,has_description,
bmwmedium,bmwmediumdoors,has_element,
bmwmediumdoors,bmwmediumdoors59,has_description,
bmwmedium,bmwmediumdoors,has_element,
bmwmediumdoors,bmwmediumdoors60,has_description,
bmwmedium,bmwmediumexhaust,has_element,
bmwmediumexhaust,bmwmediumexhaust79,has_description,
bmwmedium,bmwmediumgrille,has_element,
bmwmediumgrille,bmwmediumgrille247,has_description,
bmwmedium,bmwmediumgrille,has_element,
bmwmediumgrille,bmwmediumgrille248,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights176,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights177,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights178,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper145,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper146,has_description,
bmwmedium,bmwmediumwindshield,has_element,
bmwmediumwindshield,bmwmediumwindshield52,has_description,
bmwmedium,bmwmediumgrille,has_element,
bmwmediumgrille,bmwmediumgrille249,has_description,
bmwmedium,bmwmediumgrille,has_element,
bmwmediumgrille,bmwmediumgrille250,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights179,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights180,has_description,
bmwmedium,bmwmediumheadlights,has_element,
bmwmediumheadlights,bmwmediumheadlights181,has_description,
bmwmedium,bmwmediumbumper,has_element,
bmwmediumbumper,bmwmediumbumper147,has_description,
bmwmedium,bmwmediumdoors,has_element,
bmwmediumdoors,bmwmediumdoors61,has_description,
bmwmedium,bmwmediumroof,has_element,
bmwmediumroof,bmwmediumroof84,has_description,
bmwlarge,bmwlargewindshield,has_element,
bmwlargewindshield,bmwlargewindshield53,has_description,
bmwlarge,bmwlargegrille,has_element,
bmwlargegrille,bmwlargegrille251,has_description,
bmwlarge,bmwlargeheadlights,has_element,
bmwlargeheadlights,bmwlargeheadlights182,has_description,
bmwlarge,bmwlargeheadlights,has_element,
bmwlargeheadlights,bmwlargeheadlights183,has_description,
bmwlarge,bmwlargeroof,has_element,
bmwlargeroof,bmwlargeroof85,has_description,
bmwlarge,bmwlargegrille,has_element,
bmwlargegrille,bmwlargegrille252,has_description,
bmwlarge,bmwlargegrille,has_element,
bmwlargegrille,bmwlargegrille253,has_description,
bmwlarge,bmwlargewheel,has_element,
bmwlargewheel,bmwlargewheel67,has_description,
bmwlarge,bmwlargewheel,has_element,
bmwlargewheel,bmwlargewheel68,has_description,
bmwlarge,bmwlargeexhaust,has_element,
bmwlargeexhaust,bmwlargeexhaust80,has_description,
bmwlarge,bmwlargeexhaust,has_element,
bmwlargeexhaust,bmwlargeexhaust81,has_description,
bmwlarge,bmwlargegrille,has_element,
bmwlargegrille,bmwlargegrille254,has_description,
bmwlarge,bmwlargegrille,has_element,
bmwlargegrille,bmwlargegrille255,has_description,
bmwlarge,bmwlargeroof,has_element,
bmwlargeroof,bmwlargeroof86,has_description,
buforimedium,buforimediumwindshield,has_element,
buforimediumwindshield,buforimediumwindshield54,has_description,
buforimedium,buforimediumgrille,has_element,
buforimediumgrille,buforimediumgrille256,has_description,
buforimedium,buforimediumhood,has_element,
buforimediumhood,buforimediumhood49,has_description,
buforimedium,buforimediumheadlights,has_element,
buforimediumheadlights,buforimediumheadlights184,has_description,
buforimedium,buforimediumbumper,has_element,
buforimediumbumper,buforimediumbumper148,has_description,
buforimedium,buforimediumwheel,has_element,
buforimediumwheel,buforimediumwheel69,has_description,
buforimedium,buforimediumdoors,has_element,
buforimediumdoors,buforimediumdoors62,has_description,
buforimedium,buforimediumdoors,has_element,
buforimediumdoors,buforimediumdoors63,has_description,
buforimedium,buforimediumroof,has_element,
buforimediumroof,buforimediumroof87,has_description,
buforimedium,buforimediumwindshield,has_element,
buforimediumwindshield,buforimediumwindshield55,has_description,
buforimedium,buforimediumgrille,has_element,
buforimediumgrille,buforimediumgrille257,has_description,
buforimedium,buforimediumgrille,has_element,
buforimediumgrille,buforimediumgrille258,has_description,
buforimedium,buforimediumhood,has_element,
buforimediumhood,buforimediumhood50,has_description,
buforimedium,buforimediumhood,has_element,
buforimediumhood,buforimediumhood51,has_description,
buforimedium,buforimediumbumper,has_element,
buforimediumbumper,buforimediumbumper149,has_description,
buforimedium,buforimediumwheel,has_element,
buforimediumwheel,buforimediumwheel70,has_description,
buforimedium,buforimediumdoors,has_element,
buforimediumdoors,buforimediumdoors64,has_description,
buforimedium,buforimediumroof,has_element,
buforimediumroof,buforimediumroof88,has_description,
buforimedium,buforimediumexhaust,has_element,
buforimediumexhaust,buforimediumexhaust82,has_description,
bugattimedium,bugattimediumhood,has_element,
bugattimediumhood,bugattimediumhood52,has_description,
bugattimedium,bugattimediumhood,has_element,
bugattimediumhood,bugattimediumhood53,has_description,
bugattimedium,bugattimediumspoiler,has_element,
bugattimediumspoiler,bugattimediumspoiler45,has_description,
bugattimedium,bugattimediumspoiler,has_element,
bugattimediumspoiler,bugattimediumspoiler46,has_description,
bugattimedium,bugattimediumwindshield,has_element,
bugattimediumwindshield,bugattimediumwindshield56,has_description,
bugattimedium,bugattimediumgrille,has_element,
bugattimediumgrille,bugattimediumgrille259,has_description,
bugattimedium,bugattimediumhood,has_element,
bugattimediumhood,bugattimediumhood54,has_description,
bugattimedium,bugattimediumheadlights,has_element,
bugattimediumheadlights,bugattimediumheadlights185,has_description,
bugattimedium,bugattimediumbumper,has_element,
bugattimediumbumper,bugattimediumbumper150,has_description,
