id,label,group,element
fordlargegrille418,chromed,description,grille
fordlargeheadlights338,C Clamp shaped,description,headlights
fordlargeheadlights339,daytime running,description,headlights
fordlargebumper270,lower,description,bumper
fordlargebumper271,sporty,description,bumper
fordlargedoors144,chrome-lined,description,doors
fordlargeroof174,long,description,roof
fordlargeroof175,extended,description,roof
fordlargeroof176,raked-forward,description,roof
fordmediumwindshield121,narrower,description,windshield
fordmediumgrille419,higher-mounted,description,grille
fordmediumgrille420,wide hexagonal,description,grille
fordmediumheadlights340,angular,description,headlights
fordmediumheadlights341,LED,description,headlights
fordmediumbumper272,redesigned,description,bumper
fordmediumbumper273,front,description,bumper
fordmediumwheel157,short wheelbase,description,wheel
fordmediumroof177,sunroof,description,roof
fordlargegrille421,massive,description,grille
fordlargegrille422,front,description,grille
fordlargeheadlights342,C-shaped,description,headlights
fordlargeheadlights343,LED,description,headlights
fordlargebumper274,lower area,description,bumper
fordlargebumper275,recovery hooks,description,bumper
fordlargewheel158,wide,description,wheel
fordlargedoors145,sculptured,description,doors
fordlargegrille423,wide,description,grille
fordlargehood131,flat,description,hood
fordlargeheadlights344,striking,description,headlights
fordlargewheel159,wide,description,wheel
fordlargedoors146,large,description,doors
fordlargeroof178,flat,description,roof
fordlargeroof179,roof rails,description,roof
fordsmallgrille424,vertical,description,grille
fordsmallgrille425,slatted,description,grille
fordsmallheadlights345,Matrix-LED,description,headlights
fordsmallheadlights346,bold,description,headlights
fordsmallbumper276,front,description,bumper
fordsmallbumper277,L-shaped,description,bumper
fordsmallbumper278,new trims,description,bumper
fordsmallbumper279,side scoops,description,bumper
fordsmallwheel160,18-inch alloys,description,wheel
fordsmallroof180,panoramic glass,description,roof
fordlargegrille426,flat,description,grille
fordlargegrille427,front,description,grille
fordlargegrille428,big,description,grille
fordlargeheadlights347,LED,description,headlights
fordlargebumper280,aluminum,description,bumper
fordlargebumper281,skid-plate,description,bumper
fordlargebumper282,front,description,bumper
fordlargedoors147,four-door,description,doors
fordlargedoors148,separated bed,description,doors
fordlargegrille429,vertical slats,description,grille
fordlargegrille430,blue-oval badge,description,grille
fordlargehood132,streamlined ,description,hood
fordlargeheadlights348,LED,description,headlights
fordlargeheadlights349,modern,description,headlights
fordlargeheadlights350,daytime running light pattern,description,headlights
fordlargebumper283,satin-chromed shield,description,bumper
fordlargebumper284,underbody protection,description,bumper
fordlargeroof181,sloping ,description,roof
fordmediumgrille431,black,description,grille
fordmediumgrille432,honeycomb,description,grille
fordmediumheadlights351,LED,description,headlights
fordmediumheadlights352,Dynamic Pixel,description,headlights
fordmediumheadlights353,flanked,description,headlights
fordmediumwheel161,18-inch,description,wheel
fordmediumwheel162,19-inch,description,wheel
fordmediumwheel163,light-alloy,description,wheel
fordmediumwheel164,low-profile tires,description,wheel
fordmediumexhaust130,dual ,description,exhaust
fordmediumgrille433,taller,description,grille
fordmediumgrille434,front,description,grille
fordmediumheadlights354,LED,description,headlights
fordmediumheadlights355,sleek ,description,headlights
fordmediumheadlights356,encircled,description,headlights
fordmediumheadlights357,swept-back,description,headlights
fordmediumroof182,spoiler,description,roof
fordmediumspoiler78,roof,description,spoiler
fordmediumgrille435,hexagonal,description,grille
fordmediumgrille436,mesh,description,grille
fordmediumgrille437,aggressive,description,grille
fordmediumheadlights358,fog,description,headlights
fordmediumbumper285,additional grille,description,bumper
fordmediumbumper286,side-scoops,description,bumper
fordmediumwheel165,17-inch light-alloy,description,wheel
fordmediumwheel166,18-inch optional,description,wheel
fordmediumdoors149,three-door,description,doors
fordmediumexhaust131,dual,description,exhaust
fordmediumgrille438,wide,description,grille
fordmediumgrille439,trapezoidal,description,grille
fordmediumgrille440,honeycomb mesh,description,grille
fordmediumhood133,ventilated,description,hood
fordmediumheadlights359,amber DRLs,description,headlights
fordmediumheadlights360,LEDs,description,headlights
fordmediumbumper287,wide,description,bumper
fordmediumbumper288,diffusor,description,bumper
fordmediumwheel167,extensive vents,description,wheel
fordmediumdoors150,high-bolstered sports seats,description,doors
fordmediumdiffusor49,wide,description,diffusor
fordmediumspoiler79,goose neck-style,description,spoiler
fordmediumspoiler80,hydraulically controlled,description,spoiler
fordmediumspoiler81,DRS function,description,spoiler
fordmediumexhaust132,wide Akrapovic,description,exhaust
fordlargegrille441,orange decals,description,grille
fordlargegrille442,large,description,grille
fordlargehood134,wide,description,hood
fordlargewheel168,bigger,description,wheel
fordlargewheel169,"33"" General Grabber all-terrain tires",description,wheel
fordlargegrille443,big,description,grille
fordlargegrille444,black,description,grille
fordlargegrille445,mesh,description,grille
fordlargehood135,long,description,hood
fordlargehood136,contoured,description,hood
fordlargeheadlights361,LED,description,headlights
fordlargeheadlights362,Blacked-out,description,headlights
fordlargebumper289,big,description,bumper
fordlargebumper290,air-dam,description,bumper
fordlargebumper291,sturdy,description,bumper
fordlargedoors151,four,description,doors
fordlargeroof183,Roof rails ,description,roof
fordlargeexhaust133,Dual chrome exhaust tips,description,exhaust
fordlargegrille446,hexagonal,description,grille
fordlargegrille447,3D-mesh,description,grille
fordlargegrille448,chromed,description,grille
fordlargeheadlights363,enhanced,description,headlights
fordlargeheadlights364,clear-lenses,description,headlights
fordlargebumper292,lower lip,description,bumper
fordlargebumper293,side scoops,description,bumper
fordlargebumper294,shiny silver trims,description,bumper
fordlargedoors152,wide,description,doors
fordmediumwindshield122,aerodynamic,description,windshield
fordmediumgrille449,visible weaved,description,grille
fordmediumhood137,extended,description,hood
fordmediumhood138,double striped,description,hood
fordmediumwheel170,carbon fiber,description,wheel
fordmediumwheel171,visible weaved,description,wheel
fordmediumwheel172,long wheelbase,description,wheel
fordmediumdoors153,butterfly,description,doors
fordmediumroof184,low,description,roof
fordmediumroof185,aero,description,roof
fordmediumexhaust134,titanium,description,exhaust
fordlargewindshield123,curved,description,windshield
fordlargegrille450,bright chrome,description,grille
fordlargegrille451,black for ST-line,description,grille
fordlargeheadlights365,fog lights,description,headlights
fordlargewheel173,18-inch two-tone,description,wheel
fordlargewheel174,pearl grey 15-spoke alloy,description,wheel
fordsmallgrille452,oval,description,grille
fordsmallheadlights366,integrated foglights,description,headlights
fordsmallwheel175,light-alloy,description,wheel
fordsmallroof186,spoiler,description,roof
fordsmallroof187,integrated third brake light,description,roof
fordsmallspoiler82,roof-spoiler,description,spoiler
fordmediumheadlights367,LED,description,headlights
fordmediumheadlights368,automatic,description,headlights
fordmediumwheel176,18-inch alloys,description,wheel
fordmediumwheel177,19-inch wheels,description,wheel
fordmediumdoors154,heated side mirrors,description,doors
fordmediumdoors155,rear privacy glass,description,doors
fordmediumgrille453,chrome,description,grille
fordmediumgrille454,mesh,description,grille
fordmediumgrille455,titanium trim,description,grille
fordmediumheadlights369,LED,description,headlights
fordmediumheadlights370,adaptive fog lamps,description,headlights
fordmediumwheel178,16-inch,description,wheel
fordmediumwheel179,17-inch,description,wheel
fordmediumwheel180,18-inch,description,wheel
fordmediumwheel181,19-inch,description,wheel
fordlargewindshield124,Adequate size,description,windshield
fordlargegrille456,Simple,description,grille
fordlargehood139,Short,description,hood
fordlargeheadlights371,Sleek,description,headlights
fordlargebumper295,Functional,description,bumper
fordlargewheel182,Standard size,description,wheel
fordlargedoors156,Sliding,description,doors
fordlargeroof188,Adaptable,description,roof
fordlargegrille457,trapezoidal,description,grille
fordlargegrille458,3D effect,description,grille
fordlargegrille459,horizontal chrome slats,description,grille
fordlargehood140,power-dome,description,hood
fordlargeheadlights372,slim-line,description,headlights
fordlargebumper296,Pronounced lower lip spoiler,description,bumper
fordlargewheel183,17- and 18-inch alloy,description,wheel
fordlargedoors157,lean profile,description,doors
fordsmallgrille460,European-inspired,description,grille
fordsmallheadlights373,angular,description,headlights
fordsmallheadlights374,swept-back,description,headlights
fordsmallwheel184,modern,description,wheel
fordsmalldoors158,Ascending beltline,description,doors
fordsmalldoors159,Chromed line towards C-pillars,description,doors
fordlargewindshield125,angled,description,windshield
fordlargegrille461,chromed,description,grille
fordlargegrille462,wide-bar,description,grille
fordlargeheadlights375,angled,description,headlights
fordlargeheadlights376,swept,description,headlights
fordlargedoors160,front,description,doors
fordlargedoors161,rear-hinged,description,doors
fordlargegrille463,blocked,description,grille
fordlargegrille464,horizontal,description,grille
fordlargegrille465,sculptured,description,grille
fordlargegrille466,blue-oval badge,description,grille
fordlargeheadlights377,united,description,headlights
fordlargeheadlights378,LED,description,headlights
fordlargeheadlights379,daytime running light,description,headlights
fordmediumwindshield126,sloped,description,windshield
fordmediumgrille467,bold,description,grille
fordmediumhood141,curved,description,hood
fordmediumheadlights380,sharp,description,headlights
fordmediumbumper297,sporty,description,bumper
fordmediumwheel185,dynamic,description,wheel
fordmediumdoors162,streamlined,description,doors
fordmediumroof189,aerodynamic,description,roof
fordmediumdiffusor50,functional,description,diffusor
fordmediumspoiler83,subtle,description,spoiler
fordmediumexhaust135,efficient,description,exhaust
fordlargehood142,beefy,description,hood
fordlargebumper298,sturdy-looking,description,bumper
fordlargebumper299,aluminum shield,description,bumper
fordlargebumper300,front,description,bumper
fordlargewheel186,"35"" tires",description,wheel
fordlargewheel187,high-lift suspension,description,wheel
fordlargewheel188,Dana heavy-duty axles,description,wheel
fordlargewheel189,wider flares,description,wheel
fordmediumgrille468,flat,description,grille
fordmediumgrille469,front,description,grille
fordmediumheadlights381,upside-down L-shaped,description,headlights
fordmediumwheel190,flared,description,wheel
fordmediumwheel191,massive,description,wheel
